Testname: KC_OD600_Greiner
Date: 11/2/2022  Time: 5:47:28 PM
ID1: FF_c3_OD_endpoint  ID2:   ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.1337
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1
Cycle: 1
A01:   .040200
A02:   .041300
A03:   .040000
A04:   .039900
A05:   .156100
A06:   .150600
A07:   .150800
A08:   .157200
A09:   .154000
A10:   .140600
A11:   .154600
A12:   .158800
B01:   .154000
B02:   .154000
B03:   .146900
B04:   .156300
B05:   .159200
B06:   .160900
B07:   .155400
B08:   .155600
B09:   .159700
B10:   .155100
B11:   .158300
B12:   .147200
C01:   .156800
C02:   .154200
C03:   .151800
C04:   .149300
C05:   .146900
C06:   .153100
C07:   .156200
C08:   .154900
C09:   .144500
C10:   .158000
C11:   .157400
C12:   .155100
D01:   .146500
D02:   .145300
D03:   .142700
D04:   .143400
D05:   .150200
D06:   .161600
D07:   .033300
D08:   .135600
D09:   .109800
D10:   .107600
D11:   .097500
D12:   .121900
E01:   .112600
E02:   .120000
E03:   .111600
E04:   .117800
E05:   .145000
E06:   .143100
E07:   .143600
E08:   .145100
E09:   .143200
E10:   .139700
E11:   .141300
E12:   .138900
F01:   .140500
F02:   .143700
F03:   .144300
F04:   .142600
F05:   .144000
F06:   .145300
F07:   .144800
F08:   .148500
F09:   .142600
F10:   .140200
F11:   .139900
F12:   .140200
G01:   .142500
G02:   .147300
G03:   .144700
G04:   .148300
G05:   .153400
G06:   .144900
G07:   .150800
G08:   .147500
G09:   .146600
G10:   .144600
G11:   .144300
G12:   .143700
H01:   .139100
H02:   .147200
H03:   .143700
H04:   .184400
H05:   .145600
H06:   .145400
H07:   .050200
H08:   .054400
H09:   .049500
H10:   .033100
H11:   .032400
H12:   .033500

